FACILITYID,pesticide_mean_kg
10004065,16.94613265991211
10005849,28.264320373535156
10006558,20.405214309692383
10001216,25.88396644592285
10003156,30.62520408630371
10001204,9.464591026306152
10000078,20.770004272460938
10001199,23.14930534362793
10001218,22.853824615478516
10004248,9.00709342956543
10000070,57.54071807861328
10000085,80.38748931884766
10006523,27.121843338012695
10001221,25.069765090942383
10001197,23.14930534362793
10006679,24.01319694519043
10000075,57.16671371459961
10006560,21.315092086791992
10000076,13.487820625305176
10006561,20.964759826660156
10000088,55.73655700683594
10001619,20.13017463684082
10006381,22.05146026611328
10000066,46.31033706665039
10000065,59.21314239501953
10000069,57.54072189331055
10000080,22.051464080810547
10001821,10.260466575622559
10001906,53.32064437866211
10001910,123.0496597290039
10001908,53.117618560791016
10000062,53.157737731933594
10004244,19.698230743408203
10001816,28.698030471801758
10001584,27.026334762573242
10000144,50.96952438354492
10001954,40.05868148803711
10004645,191.57534790039062
10001974,37.58249282836914
10000165,0.9643887281417847
10006298,8.710370063781738
10005114,14.242424964904785
10000163,114.00535583496094
10006238,105.09561920166016
10001585,35.45286178588867
10000172,8.710370063781738
10002913,10.253260612487793
10002914,10.253259658813477
10000135,31.163429260253906
10003329,20.749631881713867
10001210,35.04233932495117
10001241,0
10000600,0.010411443188786507
10003542,25.42116928100586
10001718,18.15884780883789
10001989,39.3990478515625
10000598,18.114839553833008
10002860,39.3990478515625
10001990,39.3990478515625
10002249,0.008553399704396725
10003758,0
10001242,0
10001232,0
10000622,111.13188171386719
10000595,0.008799690753221512
10006519,0
10005113,14.242424011230469
10006365,2.118945598602295
10001240,0
10000330,154.0692901611328
10006386,0
10001239,0
10001235,0
10001237,0
10000510,49.268882751464844
10000618,137.69345092773438
10000542,123.16498565673828
10001279,41.57453155517578
10000370,181.12417602539062
10000191,122.56314086914062
10000365,48.001041412353516
10000327,69.72151184082031
10006655,78.30426788330078
10001586,20.449636459350586
10004255,56.51588439941406
10003160,49.0489616394043
10001804,34.20708084106445
10003579,123.97065734863281
10000577,131.18502807617188
10001808,60.137603759765625
10002949,32.73966979980469
10003793,0.025122519582509995
10006515,44.64860916137695
10006305,89.3302993774414
10006308,0.0105591444298625
10003175,59.08156967163086
10000628,0.011653300374746323
10002247,2.8150055408477783
10000561,3.8181822299957275
10000567,46.00271224975586
10004264,11.87192440032959
10000573,81.73381805419922
10000512,246.91563415527344
10006321,70.2409439086914
10002227,113.52387237548828
10000587,2.2733235359191895
10000593,24.44290542602539
10000578,41.170806884765625
10000554,65.80677795410156
10003124,23.880510330200195
10000089,55.73655700683594
10000569,78.7911376953125
10000557,51.54905700683594
10000586,2.2733235359191895
10001807,48.491554260253906
10000575,113.52386474609375
10000588,2.2733235359191895
10002945,146.75506591796875
10003227,0
10003196,6.504709720611572
10002230,2.2733235359191895
10000375,71.43882751464844
10006505,35.49581527709961
10000934,132.5547332763672
10000937,121.0957260131836
10000540,121.0754623413086
10002398,3.2952325344085693
10000564,32.8808479309082
10000761,105.58354187011719
10006304,4.411367893218994
10001820,38.32868957519531
10000933,81.77137756347656
10000928,121.20525360107422
10004018,52.62129211425781
10000927,57.4217643737793
10000939,97.41205596923828
10000699,29.28083038330078
10000219,118.4609146118164
10001734,23.84090805053711
20000141,1.7544920444488525
10002262,81.6651611328125
20000142,128.032470703125
10003591,19.394664764404297
10002397,30.813488006591797
10000926,3.2952325344085693
10002226,116.06011199951172
10000357,207.43218994140625
10001647,26.133188247680664
20000903,93.4824447631836
10000703,34.28731155395508
20000902,22.39350128173828
10004608,49.58157730102539
10000702,21.252565383911133
10000705,120.17367553710938
10004625,167.9051971435547
10002260,3.704526424407959
10003962,6.889910697937012
10000351,47.59281539916992
10005219,34.28731155395508
10000429,129.95855712890625
10000706,157.12863159179688
10000381,58.97540283203125
10006206,164.6967010498047
10000418,100.11531066894531
10003585,20.806032180786133
10000444,78.87474060058594
10000419,100.11531829833984
10006207,164.6967010498047
10000394,37.93895721435547
10001504,114.16094207763672
10000763,103.06582641601562
10002261,122.4144287109375
10004574,57.36012649536133
10000701,121.12879943847656
10003140,33.135005950927734
10000494,187.8407440185547
10000465,73.548187255859375
10000453,130.19577026367188
10000437,164.7871551513672
10000420,100.11531829833984
10000440,145.72711181640625
10003127,1.68620765209198
10000473,149.3658447265625
10000745,29.367809295654297
10000744,25.1120662689209
10003141,33.135005950927734
10003128,1.6862074136734009
10002177,46.3525390625
10000757,27.606779098510742
10004576,30.423065185546875
10000441,145.7271270751953
10000760,50.53720474243164
10003210,0.3407494127750397
10004557,47.59281539916992
10003132,39.79545974731445
10003122,18.242515563964844
10003189,108.53689575195312
10002175,50.29732894897461
10004615,157.37303161621094
10004558,47.59281539916992
10000548,160.3050537109375
10000337,39.09372329711914
10004628,38.531124114990234
10007015,0
10000412,21.429773330688477
10001450,100.8905029296875
10000481,123.40384674072266
10000334,145.94332885742188
10000377,55.95947265625
10000528,65.7722396850586
10000392,25.025053024291992
10000347,50.140281677246094
10004627,38.5311279296875
10000464,35.16637420654297
10006617,20.23141860961914
10000495,151.3565216064453
10003948,0.1632530689239502
10000531,63.010826110839844
10000547,175.5587615966797
10004571,0
10000435,177.23609924316406
10000333,129.08665466308594
10004649,121.07781219482422
10001460,0
10000478,0.10594317317008972
10000448,56.801605224609375
10000246,72.60356140136719
10000544,0
10004461,16.933639526367188
10003197,103.0658187866211
10003957,0.00896990206092596
10003146,67.83724212646484
10004569,22.94008445739746
10004476,142.5056915283203
10001454,37.663700103759766
10004577,89.79095458984375
10000400,157.8147735595703
10004591,60.39777755737305
10003389,20.699995040893555
10000350,2.41377329826355
10001233,0
10002244,140.5716094970703
10000752,50.34468460083008
10001231,0
10003761,0
10006312,137.6934356689453
10006620,39.08017349243164
10002428,21.158878326416016
10000182,38.92495346069336
10000369,194.18756103515625
10000750,40.938899993896484
10006509,69.55924987792969
10001445,87.44292449951172
10003950,0.3321210741996765
10000253,146.75506591796875
10000332,129.08665466308594
10003974,125.42659759521484
10006621,105.58353424072266
10003424,16.083585739135742
10002469,0
10002233,124.1044692993164
20000441,0.010577656328678131
20000440,0.011016260832548141
20000460,0.012981913052499294
10005242,80.81634521484375
10002294,39.08017349243164
20000480,0.03671126440167427
10002980,55.52251434326172
10003213,34.44149398803711
10003958,21.601764678955078
10003955,0.008250189945101738
10006697,0.008250189945101738
10000762,105.58353424072266
10002463,116.82051849365234
10003969,76.52528381347656
10006377,3.3693439960479736
10006219,87.436248779296875
10002184,138.64151000976562
10002157,0.26897305250167847
10000363,42.13310241699219
10000352,47.3253173828125
10004632,42.798828125
10004565,162.00289916992188
10000472,91.26438903808594
10004600,72.1639175415039
10006678,24.01319694519043
10000353,47.33047866821289
10004618,179.20545959472656
10004554,164.02999877929688
10000527,65.7722396850586
10004564,50.973453521728516
10006337,34.387046813964844
