FACILITYID,avg_pm25
10001071,8.02222196261088
10000585,5.493333339691162
10000432,6.913333415985107
10001059,8.166666507720947
10003012,5.399999976158142
10006309,8.749999841054281
10001073,7.6400001525878904
10003002,4.288888772328694
10000560,7.8416666984558105
10002997,7.866666793823242
10003006,10.625
10002192,7.406666660308838
10000562,7.141666769981384
10002210,6.891666769981384
10004913,7.858333349227905
10000261,9.020000076293945
10002843,9.125
10000385,7.666666507720947
10001063,7.546666622161865
10000414,7.277777989705403
10005258,8.449999809265137
10001052,7.783333381017049
10002991,8.7
10000428,6.873333168029785
10000260,10.5
10000384,7.6533331871032715
10000871,11.366666555404663
10000949,9.09333324432373
10000430,7.566666603088379
10000329,8.380000114440918
10004747,9.472222169240316
10001045,7.604761804853167
10006290,8
10004094,8.01111125946045
10001907,8.758333683013916
10005933,8.891666650772095
10002187,7.3416668176651
10003000,5.293333435058594
10000546,5.886666774749756
10005599,8.306666946411132
10000259,6.738888740539551
10000467,7.983333468437195
10006613,10.59166669845581
10000691,8.377777735392252
10003008,7.4416667222976685
10000460,7.277777512868245
10000504,7.233333230018616
10000658,8.260000038146973
10006167,6.711111148198445
20000240,8.016666889190674
10005267,7.766666531562805
10000633,8.224999904632568
10005319,6.341666579246521
10005362,7.444444338480632
10000308,7.983333349227905
10001041,6.733333587646484
10000840,14.280000114440918
10005275,6.666666626930237
10000642,8.042856897626605
10004852,6.733333587646484
10004527,8.266666889190674
10000653,8.26111110051473
10000545,5.8416668176651
10004812,6.641666531562805
10003928,8.266666412353516
10001030,7.916666746139526
10001028,6.241666913032532
10001162,3.140000009536743
10002488,5.041666626930237
10000874,11.224999904632568
10000689,8.233333349227905
10006350,7.3999998569488525
10002121,9.949999809265137
10001033,7.700000047683716
10006209,8.05333309173584
10000671,7.950000047683716
10001050,7.916666507720947
10002102,7.138888994852702
10004505,8.188888867696127
10000655,8.094444433848063
10000319,7.986666679382324
10004616,8.550000190734863
10001605,5.47777779897054
10001972,9.633333524068197
10000084,8.975000143051147
10003678,7.5
10006326,8.916666984558105
10006327,7.541666626930237
10006596,6.099999904632568
10003647,9.225000143051147
10000503,7.211110909779866
10000361,8.691666603088379
10000518,7.266666571299235
10004312,6.8500001430511475
10000403,7.633333206176758
10000382,7.555555502573649
10006210,8.066666603088379
10000647,9.716666539510092
10000667,7.472222248713176
10000457,7.450000047683716
10006597,6.099999904632568
10000455,7.420000076293945
10000687,8.246666526794433
10000635,10.841667175292969
10006389,7.344444592793782
10004667,10.825000524520874
10006351,9.699999809265137
10000641,9.266666603088378
10000657,9.533333460489908
10004677,8.166666793823243
10005054,7.708333253860474
10000263,7.199999888737996
10001325,7.777777592341105
10001319,6.450000047683716
10001333,8.211111386617025
10001062,8.194444497426352
10004176,7.775000214576721
10001067,8.673333168029785
10001236,2.208333343267441
10003680,8.266666650772095
10001944,8.891666650772095
10000316,8.241666555404663
10006749,7.958333373069763
10000320,7.993333339691162
10000325,8.705555438995361
10006339,8.720000267028809
10002138,8.074999809265137
10006154,8.166666666666666
10002144,8.075000047683716
10003880,7.175000190734863
10004497,7.900000095367432
10001415,9.291666746139526
10006453,7.940000057220459
10006322,8.59166669845581
10001759,6.4666666984558105
10000309,8.033333539962769
10002147,8.249999761581421
10000307,8.366666555404663
10000328,8.372222264607748
10004216,6.291666746139526
10004177,8.199999809265137
10004487,7.855555375417073
10002139,8.291666746139526
10000116,7.5944446722666425
10000120,7.277777910232544
10002118,8.366666793823242
10000293,9.27333335876465
10001424,8.650000095367432
10004551,8.233333349227905
10005188,8.141666650772095
10000302,8.655555725097656
10002136,8.991666793823242
10006344,8.916666984558105
10003650,7.755555629730225
10006345,8.460000038146973
10001801,6.777777512868245
10000117,7.940000057220459
10001411,10.00000031789144
10004534,8.100000381469727
10001095,10.133333683013916
10001426,8.966667175292969
10000103,7.494444449742635
10004500,8.366666555404663
10005191,8.141666650772095
10001788,5.900000095367432
10000636,10.833333969116211
10004173,8.822222232818604
10004183,8.244444529215494
10001747,7.141666531562805
10001753,6.099999904632568
10000638,9.925000190734863
10000128,1.875
10003694,2.058333307504654
10003691,2.366666555404663
10001793,6.986666679382324
10003692,2.644444386164347
10000948,9.466666460037231
10001777,7.808333158493042
10006582,7.566667079925537
10000126,1.5583333373069763
10003690,1.4777777989705403
10000442,6.777777989705403
10000972,8.628571237836566
10001021,5.758333444595337
10004619,8.933333079020182
10000471,7.4666666984558105
10004174,8.833333015441895
10000967,7.933333396911621
10000960,7.820000171661377
10002416,8.116666316986084
10000971,8.188889026641846
10000963,7.813043449235999
20000261,7.900000095367432
20000262,7.7416664361953735
10002165,7.855555693308513
10004657,5.566666603088379
20000260,7.833333492279053
10002097,5.21999979019165
10002206,7.666666507720947
10006564,8.28333330154419
10000449,7.044444402058919
10002096,7.1583331823349
10002600,9.475000143051147
10001632,6.8500001430511475
10002560,8.474999904632568
10001609,7.2523811885288785
10004068,6.855555693308513
10001630,7.199999809265137
10005841,7.200000127156575
10001608,7.28000020980835
10005864,9.166666666666666
10005865,9.133333206176758
10006556,8.041666746139526
10004060,9.941666603088379
10004185,7.0666667222976685
10005867,9.888888676961264
10005848,7.5
10001768,8.558333158493042
10006216,7.3749998807907104
10011326,7.549999952316284
10000954,8
10001815,9.174999952316284
10004259,7.722222010294597
10000508,6.616666674613953
10004260,7.958333373069763
10006567,8.033333778381348
10005263,12.791666746139526
10006568,7.933333396911621
10004651,8.316666841506958
10000388,8.926666641235352
10001751,6.613333225250244
10002174,7.258333086967468
10006348,7.366666793823242
10003864,6.650000095367432
10003861,7.208333373069763
10000459,7.400000095367432
10004614,8.550000190734863
10000498,6.566666603088379
10004204,7.733333587646484
10004444,6.880000019073487
10002101,5.872222185134888
10006535,6.573333263397217
10001393,6.283333381017049
10004451,5.205555359522502
10000282,5.9666666984558105
10000374,9.088889122009277
10000281,5.806666660308838
10002182,8.449999809265137
10002098,5.2133331298828125
10000480,8.266666650772095
10004611,10.166666666666666
10002178,8.458333015441895
10004188,7.583333492279053
10004567,7.699999809265137
10006383,10.625000238418579
10006324,8.244444847106934
10001401,7.174999952316284
10004449,4.533333396911621
10001022,8.849999904632568
10004612,7.25
10001392,5.866666698455811
10001396,6.253333282470703
10001547,7.772222439448039
20000263,6.3500001430511475
10000252,7.7600000381469725
10001546,7.828571592058454
10002510,5.416666746139526
20000264,6
10002359,6.6583331823349
10001560,7.866666793823242
10006536,5.950000047683716
10004656,7.733333587646484
10000772,11.033333460489908
10006537,7.2166664600372314
10001616,9.477777798970541
10006380,11.174999952316284
10000990,7.958333373069763
10003592,8.460000228881835
10003572,7.400000095367432
10003047,6.824999928474426
10001697,8.333333333333334
10002579,8.327777862548828
10000122,7.1000001430511475
10004034,10.066666603088379
10002556,7.6666669845581055
20000280,10.066666603088379
10000101,7.505555550257365
10001170,7.644444545110066
10000109,7.616666674613953
10006315,8.78333330154419
10000112,7.166666507720947
10000115,7.483333349227905
10003645,8.266666412353516
10000980,7.538888851801555
10000110,7.199999809265137
10003638,9.90833306312561
10000121,7.483333349227905
10003651,7.713333415985107
10000106,7.746666812896729
10006314,7.716666579246521
10000107,7.273333549499512
10000102,7.5
10004327,7.566666841506958
10000017,8.366666793823242
10002301,8.083333373069763
10000737,7.22380931036813
10001044,7.599999984105428
10005222,8.175000190734863
10001043,7.6916667222976685
10001145,7.641666531562805
10001830,6.733333587646484
10001034,7.633333285649617
10001031,7.777777910232544
10001729,7.426666736602783
10001832,6.725000262260437
10000463,8.241666793823242
10001048,9.54444440205892
10001544,7.433333396911621
10001732,7.3466668128967285
10001733,7.524999976158142
10003121,8.02222228050232
10004015,6.024999976158142
10000814,5.916666746139526
10003077,8.416666746139526
10003082,8.649999936421713
10001133,7.2666667938232425
10001150,7.327777624130249
10002688,7.099999904632568
10002347,13.52857140132359
10002348,13.353333282470704
10001458,7.777777989705403
10004606,7.983333349227905
10000519,7.266666571299235
10002629,8.391666650772095
10001722,8.183333396911621
10002361,10.233333587646484
10001652,8.058333396911621
10001519,6.786666679382324
10001566,6.140000247955323
10006310,9.841666460037231
10005361,13.922222137451172
10006205,8.59166693687439
10003580,7.5
10000461,7.8500001430511475
10003584,9.027777830759684
10002689,7.475000023841858
10003387,7.800000190734863
10001143,7.955555518468221
10000244,7.550000071525574
10000237,6.539999961853027
10000211,8.627777894337973
10001163,2.950000047683716
10002692,6.973333358764648
10001811,8.173333358764648
10006201,7.70555567741394
10002330,7.433333396911621
10003598,7.508333325386047
10001812,8.144444465637207
10001435,8.677777608235678
10000118,7.400000095367432
10006198,8.09333324432373
10003135,5
10001301,4.0333333015441895
10003068,8.300000031789144
10002800,6.491666674613953
10003652,7.6555555661519366
10001125,7.049999952316284
10001283,8.40833330154419
20000300,9.355555534362793
10000863,4.766666650772095
10003385,8
10000833,9.75
10003764,2.9666666189829507
10000831,9.433333587646484
10003614,7.866666793823242
10001135,7.166666507720947
10000627,4.041666626930237
10006180,9.941666841506958
10003069,8.922222455342611
10001134,7.159999847412109
10003070,8.972222169240316
10000887,9.772222201029459
10000867,4.8933333396911625
10001875,7.126666831970215
10006199,7.346666717529297
10000806,10.266666603088378
10000892,12.53333314259847
10006193,4.041666626930237
10006299,4.699999968210856
10001146,7.553333282470703
10000935,5.759999847412109
