object_id,wildfire_risk
399,20.614035087719298
400,25.527272727272727
401,36.48148148148148
402,26.63157894736842
403,5.714285714285714
404,260.30357142857144
405,121.86206896551724
406,25.157894736842106
407,5.555555555555555
408,42.30909090909091
409,18.810344827586206
410,224.51724137931035
411,28.490909090909092
412,25.053571428571427
413,113.16071428571429
414,9.192982456140351
415,23.96551724137931
416,11.982758620689655
417,28.63157894736842
418,18.80701754385965
419,13.777777777777779
420,6.589285714285714
421,566.6607142857143
422,191.375
423,81.83928571428571
424,12.31578947368421
425,19.82456140350877
426,9.807017543859649
427,87.07272727272728
428,119.13793103448276
429,50.77777777777778
430,157.4909090909091
431,131.3272727272727
432,173.6206896551724
433,202.92727272727274
434,64.83928571428571
435,85.87272727272727
436,38.107142857142854
437,15.785714285714286
438,7.732142857142857
439,29.473684210526315
440,17.666666666666668
441,37.375
442,26.72222222222222
443,66.75438596491227
444,98.42857142857143
445,60.32727272727273
446,51.21052631578947
447,11.571428571428571
448,22.31578947368421
449,39.41818181818182
450,351.6551724137931
451,25.4
452,185.40384615384616
453,16.87037037037037
454,14.071428571428571
455,41.32142857142857
456,38.78947368421053
457,32.898305084745765
458,41.60344827586207
459,32.771929824561404
460,41.345454545454544
461,80.92857142857143
462,22.714285714285715
463,35.29824561403509
464,406.375
465,17.71186440677966
466,14.803571428571429
467,20.82758620689655
468,32.75438596491228
469,24.87719298245614
470,25.321428571428573
471,7.087719298245614
472,140.41071428571428
473,11.290909090909091
474,16.125
475,384.375
476,24.714285714285715
477,50.526315789473685
478,113.63793103448276
479,32.49122807017544
480,1893.909090909091
481,82.78571428571429
482,60.482142857142854
483,10.054545454545455
484,12.543859649122806
485,468.3272727272727
486,87.80701754385964
487,36.19642857142857
488,49.148148148148145
489,183.83928571428572
490,197.41071428571428
491,271.3454545454546
492,166.07272727272726
493,92.54545454545455
494,260.19642857142856
495,197.98245614035088
496,251.36363636363637
497,21.857142857142858
498,19.09090909090909
499,59.32727272727273
500,42.175438596491226
501,162.10526315789474
502,47.163636363636364
503,238.49122807017545
504,177.25
505,215.39655172413794
506,211.76785714285714
507,25.339285714285715
508,316.07272727272726
509,832.9615384615385
510,13.909090909090908
511,14.913793103448276
512,25.923076923076923
513,37.69642857142857
514,8
515,11.892857142857142
516,19.803571428571427
517,2.7857142857142856
518,20.406779661016948
519,43.12068965517241
520,193.10526315789474
521,137.89655172413794
522,103.16981132075472
523,104.49122807017544
524,425.2241379310345
525,0
526,125.38181818181818
527,11.982758620689655
528,229.57407407407408
529,35.07142857142857
530,19.732142857142858
531,68.33333333333333
532,102.60344827586206
533,29.385964912280702
534,141.39655172413794
535,198.71929824561403
536,115.17857142857143
537,28.857142857142858
538,28.48148148148148
539,35.67272727272727
540,33.482142857142854
541,45.48275862068966
542,21.333333333333332
543,19.836363636363636
544,123.08928571428571
545,13.525423728813559
546,30.666666666666668
547,32.25
548,5.9298245614035086
549,936.8
550,619.8727272727273
551,38.839285714285715
552,20.553571428571427
553,2108.6296296296296
554,121.84210526315789
555,127.36842105263158
556,282.07272727272726
557,15.719298245614034
558,26.357142857142858
559,20.771929824561404
560,66.36842105263158
561,31.01851851851852
562,312.38461538461536
563,1314
564,6.350877192982456
565,23.074074074074073
566,11.642857142857142
567,703.5555555555555
568,23.423076923076923
569,8.649122807017545
570,12.909090909090908
571,17.833333333333332
572,4.607142857142857
573,8.649122807017545
574,10.87719298245614
575,114.72413793103448
576,17.2
577,47.17307692307692
578,129.6851851851852
579,65.42592592592592
580,8.31578947368421
581,14.448275862068966
582,209.08928571428572
583,27.535714285714285
584,89.83636363636364
585,14.169491525423728
586,62.68518518518518
587,53.92307692307692
588,49.19642857142857
589,0
590,4.5964912280701755
591,27.48148148148148
592,42.666666666666664
593,38.55357142857143
594,125.69090909090909
595,29.181818181818183
596,4.642857142857143
597,18.24074074074074
598,24.43859649122807
599,125.5
600,348.70175438596493
601,1524.1272727272728
602,157.35714285714286
603,0
604,12.553571428571429
605,126.01694915254237
606,154.1551724137931
607,5.75
608,15.732142857142858
609,22.413793103448278
610,92.03571428571429
611,2.709090909090909
612,38.8421052631579
613,0
614,88.53448275862068
615,120.12068965517241
616,84.01724137931035
617,9.60344827586207
618,38.81818181818182
619,0
620,27.982142857142858
621,16.38888888888889
622,12.824561403508772
623,15.946428571428571
624,116
625,68.24137931034483
626,17.696428571428573
627,76.63157894736842
628,1.9090909090909092
629,1539.4545454545455
630,67.48148148148148
631,92.76785714285714
632,52.8421052631579
633,24.964285714285715
634,10.428571428571429
635,10.428571428571429
636,18.228070175438596
637,23.74137931034483
638,164.07272727272726
639,50.38181818181818
640,22.982758620689655
641,12.321428571428571
642,116.25
643,32.68518518518518
644,51.96363636363636
645,88.27777777777777
646,16.821428571428573
647,28.56140350877193
648,1.8421052631578947
649,95.80357142857143
650,39.91379310344828
651,4.928571428571429
652,116.30508474576271
653,5.0181818181818185
654,76.82142857142857
655,142.44827586206895
656,54.224137931034484
657,28.74137931034483
658,70.67307692307692
659,266.6034482758621
660,65.05263157894737
661,128.4655172413793
662,100.63157894736842
663,19.90909090909091
664,15.892857142857142
665,453.92727272727274
666,1155.75
667,9.912280701754385
668,8.660714285714286
669,54.77777777777778
670,13.596491228070175
671,45.09090909090909
672,315.1034482758621
673,78.01754385964912
674,4.4
675,29.607142857142858
676,29.087719298245613
677,19.462962962962962
678,812.1964285714286
679,119.35714285714286
680,161.58928571428572
681,31.50943396226415
682,82.85185185185185
683,26.464285714285715
684,30.25423728813559
685,27.736842105263158
686,33.6140350877193
687,21.29310344827586
688,29.785714285714285
689,111.98181818181818
690,50.775862068965516
691,56.648148148148145
692,32.59649122807018
693,47.410714285714285
694,49.78947368421053
695,179.51923076923077
696,29.56896551724138
697,34.56140350877193
698,153.62962962962962
699,13.763636363636364
700,29.527272727272727
701,28.228070175438596
702,15.327272727272728
703,12.24561403508772
704,59.55357142857143
705,22.73076923076923
706,20.63157894736842
707,419.64285714285717
708,3.392857142857143
709,24.535714285714285
710,11.824561403508772
711,11.410714285714286
712,8.089285714285714
713,70.91379310344827
714,15.345454545454546
715,14.87719298245614
716,3.4727272727272727
717,7.928571428571429
718,17.894736842105264
719,2.9615384615384617
720,7.054545454545455
721,154.63793103448276
722,101.80357142857143
723,7.928571428571429
724,22.38888888888889
725,166.4
726,9.035087719298245
727,33.857142857142854
728,49
729,8.145454545454545
730,26.321428571428573
731,66.10714285714286
732,28.946428571428573
733,77.47272727272727
734,43.6
735,57.471698113207545
736,48.107142857142854
737,97.2280701754386
738,3.9482758620689653
739,6.620689655172414
740,56.689655172413794
741,48.410714285714285
742,169.74576271186442
743,22.196428571428573
744,17.037037037037038
745,58.50877192982456
746,80.01754385964912
747,315.07142857142856
748,2.0526315789473686
749,43.73684210526316
750,15.618181818181819
751,40
752,87.25862068965517
753,65.42105263157895
754,3.3076923076923075
755,254.0909090909091
756,57.280701754385966
757,595.0545454545454
758,0
759,2.56140350877193
760,0
761,5.25
762,236.83636363636364
763,806.3653846153846
764,0
765,118.16071428571429
766,21.254545454545454
767,11.775862068965518
768,13.928571428571429
769,33.43636363636364
770,12.368421052631579
771,20.333333333333332
772,90.56363636363636
773,32.89655172413793
774,57.142857142857146
775,74.81818181818181
776,12.087719298245615
777,107.44067796610169
778,46.857142857142854
779,76.4
780,50.925925925925924
781,4.052631578947368
782,178.17241379310346
783,18.649122807017545
784,194.91071428571428
785,31.821428571428573
786,55.763636363636365
787,2.736842105263158
788,50.8448275862069
789,440.7857142857143
790,21.418181818181818
791,163.22413793103448
792,123.57142857142857
793,23.614035087719298
794,53.55172413793103
795,90.8103448275862
796,66.63157894736842
797,12.037735849056604
798,222.19642857142858
799,423.7894736842105
800,204.94736842105263
801,41.351851851851855
802,22.224137931034484
803,14.610169491525424
804,28.089285714285715
805,263.9259259259259
806,60.68421052631579
807,121.79629629629629
808,110.16071428571429
809,21.912280701754387
810,0
811,134.4561403508772
812,337.7068965517241
813,279.94444444444446
814,0
815,156.92592592592592
816,36.285714285714285
817,53.089285714285715
818,70.89090909090909
819,4.345454545454546
820,24.763636363636362
821,66.53703703703704
822,4.267857142857143
823,54.392857142857146
824,100.67857142857143
825,305.5892857142857
826,50.78181818181818
827,4.345454545454546
828,4.192982456140351
829,307.3076923076923
830,171.3684210526316
831,87.50877192982456
832,1469.9642857142858
833,0
834,447.06779661016947
835,0
836,404.3272727272727
837,148.8148148148148
838,214.19298245614036
839,0
840,38.13461538461539
841,22.303571428571427
842,15.909090909090908
843,198.71929824561403
