object_id,trafficProx
311,456.7260593757815
312,28.665421594775268
313,75.38508380347523
314,143.21022087890628
315,45.316641467612044
316,0
317,86.14541227498867
318,2440.416346283957
319,89878.26104598402
320,607.918359249166
321,29906.991405107612
322,26476.72488056424
323,806.0519031057278
324,78.61875864349905
325,41.47527928016472
326,587.685125170621
327,375.5258233155143
328,128.73755991326834
329,29890.664070659364
330,113.96232927344371
331,293.5948117125296
332,18291.028665199537
333,180.30037002156058
334,59.0541260292177
335,495.7862651069097
336,41.957099749096415
337,307.64504372041614
338,0
339,6588.201439448237
340,25883.64452686742
341,30.752270231218663
342,142.24729576837044
343,280.6526220255996
344,6352.081817102648
345,0
346,0
347,229.22905847150884
348,610.2370109927638
349,159.98170262297413
350,76614.08566999644
351,2492.3559409920967
352,0
353,12231.328072625345
354,0
355,380.5423726648401
356,8833.311530273817
357,442.893071966752
358,32300.32319183144
359,9159.295761626954
360,227612.4080919855
361,53019.661497783956
362,279.1169640705703
363,306.175219632484
364,266.49051935360336
365,8106.6100130692075
366,3202.859020058829
367,24.571051334243254
368,1281
369,173.62106942163126
370,67.5202002060534
371,111122.95953338002
372,76.36407416843059
373,1392.9809546904753
374,380.37720145269384
375,241.5227250471574
376,825.6691447537644
377,12036
378,4612.381482790132
379,29793.493173802457
380,337.3898447712497
381,160.4165529951565
382,69.84398877958826
383,0
384,0
385,14.524905905822227
386,154.05597040288262
387,233.33595453808584
388,33.405957866481344
389,1132.8766819895404
390,0
391,33.66315437997214
392,51.1287822365921
393,8929.200050417163
394,25.99444531069815
395,1404.4348537795015
396,119.85422046804004
397,43.93083797876394
398,143.61996687903095
399,23855.61976239355
400,723.0181795434635
401,166.14835173231953
402,8925.514201827866
403,615.8742798456532
404,0
405,39.93441489955958
406,8869
407,87000
408,113.79779815267536
409,8977.705276401923
410,85.66163722141272
411,17378.911263929054
412,55.14413799629705
413,37.49408665643673
414,17820.732983943642
415,0
416,75.15477552263746
417,33030.13511623412
418,188.4452371541615
419,1804.693068114648
420,382.7457288848326
421,66.85250242882685
422,0
423,69.36499965781347
424,22742.982696425122
425,33918
426,198.67765753138846
427,36344.43146763722
428,10993.98401224324
429,0
430,0
431,0
432,0
433,0
434,26.104846570954546
435,21899
436,0
437,60.79103495273006
438,117.27253797096674
439,16466
440,0
441,0
442,98.87598765041979
443,70.5131842055003
444,31.4232905629751
445,22285
446,301.0933819915801
447,53.277152791760884
448,616.7940460793477
449,213.927719612893
450,73.52849663931168
451,1869.3095593278697
452,35.69836246960746
453,43940.86143511735
454,14617.544819914854
455,103.77266140884703
456,78.98457181816886
457,16238
458,1268.2342616364629
459,1467.5238278911074
460,100.1010833934068
461,92.02541596100802
462,371.6890045248192
463,16238
464,0
465,360.4886493275964
466,379.95742582023234
467,38.94977690498228
468,129.08127208559154
469,674.7667182848255
470,60.278589397642854
471,743.5198199061263
472,19200
473,1075.7481795149079
474,0
475,0
476,355.135931173127
477,49624.33117940163
478,13.626947477995786
479,68.19868825243043
480,0
481,478.8989426453814
482,274.84702332048056
483,0
484,0
485,0
486,113.4590491539129
487,101.94039092028399
488,23.438489874011978
489,0
490,0
491,0
492,0
493,122.97614098214025
494,0
495,0
496,0
497,17.541372498483586
498,0
499,0
500,13558
501,10.744442914432929
502,372.8678285327337
503,35.53876621633932
504,211.8441420901117
505,0
506,0
507,36116.84403092534
508,0
509,0
