object_id,rmp_prox
1,0.06351495937188086
2,0.016050715605542953
3,0.010253231642122343
4,0.010516810645267225
5,0.010700331705854577
6,0.12694641238067345
7,0.04964892360490358
8,0.013688201776349303
9,0.12790095817399694
10,0.14427711714174796
11,0.0578434674670919
12,0.02769845379161157
13,0.13206231764264723
14,0.19334390240323
15,0.6120690667138802
16,0.5771750797837594
17,0.20723158396125382
18,0.7025496066802642
19,1.9222467663505056
20,0.04520995935566857
21,0.22284790872664365
22,0.2836230079582533
23,0.0322704594236768
24,0.23942784477441414
25,0.2706097957940923
26,0.23954629694093493
27,0.09128079988991254
28,0.040932504389391736
29,0.15737419635985797
30,0.38629021822050036
31,0.844698093341289
32,0.12763176393038025
33,0.10477282088674407
34,1.4532047084146695
35,0.16230331952445307
36,1.0021231100720174
37,1.0611206717733426
38,2.886041174614468
39,0.10197772571877149
40,0.5483292610563796
41,0.2085138575103216
42,0.18216656044222565
43,0.5419888316478771
44,0.5015035776191719
45,0.5169711525287115
46,1.2878383711574835
47,1.2248618514621865
48,1.6536982212029316
49,1.6836990590116774
50,0.12474264054516865
51,0.3701926574884739
52,0.28971520327084743
53,0.2769146932410443
54,0.11741506020074632
55,0.06173860986956419
56,0.03369080176236263
57,0.06998051688619862
58,0.019361587766828357
59,0.019111961308558512
60,0.029361048997929143
61,0.13969338805946047
62,0.6320669477299842
63,0.15441120028197364
64,0.15102681322516193
65,0.1626250949236609
66,0.08930347430962104
67,0.2527719835974851
68,0.23879751982832034
69,0.022609346163150308
70,0.26679103292885276
71,0.1575401614305816
72,0.4996792009014375
73,0.21933648675717396
74,0.220389055673234
75,0.11692700784498987
76,0.2007415212937273
77,0.1809694308781181
78,0.1311479119530474
79,0.1597448526297135
80,0.21796444441750007
81,0.14588325453215917
82,0.22118026471777746
83,0.1810468211628198
84,0.13055193010897248
85,0.20737147321238822
86,1.485326651939519
87,0.1351464121015561
88,0.10003814722760182
89,0.06952435224542958
90,0.24903863123231862
91,0.6920166694493575
92,0.6750958985235486
93,0.9791222892425995
94,1.073524177114493
95,0.9610723488726052
96,0.8582011956448907
97,0.7339404380804319
98,0.9408817182367745
99,0.5672377373108044
100,0.11702062389802143
101,0.5893322351942305
102,0.4320774624934854
103,0.061228092277966224
104,0.07120750075790823
105,0.7475427902638354
106,0.27752099122724666
107,0.736607322041674
108,0.7378836863970002
109,0.11234302878952085
110,0.28236663873317835
111,0.05325708217930553
112,0.19909814662864347
113,0.06077119818338798
114,0.080209099292862407
115,0.12398805469465553
116,1.226505320501234
117,1.6530906654065332
118,0.11585519452631303
119,1.5340938208111006
120,1.6160037945960388
121,1.7330022898508777
122,0.20352802391731895
123,0.9635108740099934
124,0.46127931618898316
125,0.0740662540280548
126,0.3935665681897015
127,0.9851581891226557
128,0.44322544520086776
129,0.18440647644339658
130,0.15794658643125134
131,1.0681743040248262
132,1.112762383948921
133,6.008125658137262
134,0.21107549054431976
135,3.8487992384316256
136,0.23455778645119968
137,1.5996753030155082
138,0.10887701784001387
139,0.24886456507531166
140,2.927644838238306
141,0.5139038011005146
142,0.8022527577138634
143,0.09002664399211137
144,0.07055057482288202
145,0.09886950270261878
146,0.08749357647530241
147,1.3144300645754543
148,0.8136250004588914
149,0.16916871000402126
150,0.17288774111867947
151,0.4937286003389452
152,0.8042802197528011
153,0.7294880367874712
154,0.05617719856133274
155,0.1766126858178656
156,0.36971482730175464
157,0.24654931227896834
158,0.25124230606029607
159,0.06606254211945393
160,0.2918944180984663
161,0.451947040021327
162,0.16863666641435923
163,0.16803020511817046
164,0.18865170391693278
165,0.23352544376421958
166,0.21323002382202275
167,0.12333275051848254
168,0.4804757983429744
169,0.7619986029460283
170,0.5578690907512627
171,1.1194880185966607
172,0.5148292950638764
173,0.2063190212628625
174,1.2765597285360577
175,0.6173219875264825
176,0.9752857494771234
177,0.11904217158235222
178,1.4329163119648602
179,1.2513804925942555
180,1.3395695887539723
181,0.5147844995533536
182,1.476931587228093
183,3.305347491663179
184,0.9226212104919078
185,0.14364978917482832
186,0.18655535194864398
187,0.7607058578450996
188,0.6526280420181029
189,0.9913353507542404
190,0.6508860615760647
191,0.1944685438039351
192,0.8134385281537413
193,1.2126000662281349
194,1.1475722858382096
195,0.9170539807042704
196,0.9285767512970508
197,0.814118086989841
198,1.1156774337311774
199,0.1956432292067172
200,0.2742986990507086
201,0.6786580924896395
202,0.19690389411292858
203,0.6671922789673412
204,0.8740265588069402
205,0.1997332330853347
206,0.3246056901236251
207,0.9891259496404132
208,0.2090551394492638
209,0.21696050091509744
210,0.27694532614701
211,0.20871383912426042
212,0.5463262480281764
213,2.0821611891179557
214,0.15431249589560314
215,0.19956556495047684
216,0.2693514672882777
217,0.1469876624674907
218,0.37011750154127276
219,0.8959968532262537
220,0.2353626597820302
221,0.47623663439668645
222,0.19028956100539543
223,0.27782090957576944
224,0.1855126087426473
225,0.17193695275346563
226,0.6635873276865598
227,0.3305140210328681
228,0.16353813638001488
229,0.1817767190843116
230,0.25063466675396207
231,0.182612650506217
232,0.19682342420973573
233,0.5513837270778408
234,0.2889234592319461
235,0.3007349562123023
236,0.2514898068796216
237,0.13511060867971267
238,0.20562577217206804
239,1.6244414348839284
240,0.6960475480666193
241,0.20053552965521138
242,0.09393864010123541
243,0.09721186535893891
244,0.35716818768756275
245,0.736856980914645
246,0.7698762503662764
247,0.2297341748353587
248,0.4445202650793609
249,0.19099053721722054
250,0.5104483562353633
251,0.1657027381641748
252,0.17506202566920423
253,0.7317033439250225
254,0.16735483985751037
