object_id,flood_risk_area_m2,flood_risk_percent
219,0,0
220,0,0
221,0,0
222,122716.65824893722,3.007026744479256
223,NA,NA
224,125587.41188861695,3.0773692164022854
225,198100.83224071734,4.854223792921294
226,167328.79946509536,4.100189355478968
227,36510.01422167439,0.8946330642007276
228,33.82288454455373,8.287871984291446e-4
229,18613.85291536639,0.4561090284708743
230,332867.2840351802,8.156488492298369
231,17114.770682714538,0.41937537317628315
232,0,0
233,224898.80699489205,5.5108550887943375
234,840371.0013215358,20.592207095216075
235,593291.6096150189,14.537845396660156
236,0,0
237,91658.9822252466,2.2459836695934365
238,35953.97074577845,0.8810045443017247
239,1072646.0855300091,26.283741569365347
240,0,0
241,156761.95847646863,3.8412397715200357
242,0,0
243,0,0
244,0,0
245,4081027.6721495464,99.99999999999686
246,4081027.672149987,100.0000000000026
247,73958.39635545372,1.8122493228890078
248,1637666.1121997677,40.12874216430407
249,815489.1423806042,19.982433103184164
250,28256.18115695975,0.6923786233034925
251,0,0
252,0,0
253,4081032.855355357,100.00000000000009
254,274027.69494121434,6.7146652490576235
255,NA,NA
256,104274.28096736062,2.5550953560824636
257,0,0
258,4081035.4468738204,99.9999999999822
259,4081035.4468743466,100.00000000000229
260,44754.62667702718,1.0966488103233007
261,69988.06644744704,1.7149585530075289
262,336487.9178218378,8.245160381528754
263,0,0
264,0,0
265,4081038.038338003,100.00000000000017
266,4081038.03833854,99.99999999999251
267,22403.161585865415,0.5489574313055989
268,195576.13359394492,4.792313420180124
269,153873.93408703845,3.7704606681311197
270,376637.5382703338,9.228964168725193
271,69447.81176197289,1.7017192956685387
272,305207.83850766654,7.478676793437603
273,0,0
274,0,0
275,0,0
276,4081043.221098638,99.99999999999956
277,4081043.2210981436,99.99999999998033
278,24799.36025722265,0.6076720807319403
279,0,0
280,170986.37921686083,4.189768678838801
281,81967.93705251058,2.0085032322727994
282,45551.40224311032,1.1161691246422103
283,7421.362927308851,0.18184942184692762
284,428992.1537394648,10.511805764830056
285,0,0
286,216305.11060773928,5.300227160757606
287,1107385.8455580203,27.134785641806907
288,348082.7391900069,8.529231750089007
289,4548.354365453027,0.11145042283555884
290,0,0
291,4448.506072948689,0.10900372491033414
292,282051.55369315646,6.911234797737063
293,59246.14921149399,1.4517347722456682
294,2521.270757656776,0.06177978069580759
295,4081063.949914736,100.00000000000391
296,105576.13952724259,2.5869758676406005
297,215345.74677712077,5.2767060114709565
298,4081066.540765182,99.99999999999716
299,4081071.722298884,99.99999999998265
300,4081071.722299409,100.00000000000153
301,4081071.7222994324,99.99999999999783
302,3153.054534360726,0.07726045384434914
303,309576.64541446953,7.58566548101518
304,201950.7539634367,4.948470389793505
305,210561.12378694268,5.159453311524131
306,29728.057105775737,0.7284365820082673
307,4081079.4941804484,99.99999999999936
308,739508.2971870201,18.120409030052006
309,374041.7077004972,9.165263951211651
310,4081082.084695864,100.00000000000007
311,268692.2533861049,6.583848298315234
312,NA,NA
313,79507.77837149399,1.9482033617908927
314,74595.33601516695,1.8278322872973085
315,37112.97372854884,0.9093905233547165
316,1810386.7506300758,44.36043098177021
317,146078.68432255308,3.579406045917033
318,65925.61551256024,1.6153934288276401
319,72728.39303750946,1.782083751339338
320,4081092.446197047,99.99999999999962
321,59715.259882574705,1.4632175249598371
322,4024347.0374615407,98.6094908728276
323,0,0
324,120526.34451648007,2.953280686964837
325,214313.76075699303,5.251372163767892
326,0,0
327,923465.0538563966,22.62783119106215
328,84803.2100453104,2.07794838944048
329,99274.64610573184,2.432544603883382
330,161178.04782463115,3.949374849270515
331,150303.04848049776,3.682900436680371
332,0,0
333,503514.4352996468,12.337681761899074
334,6730.433838280114,0.16491672332449142
335,1138458.853396362,27.895810025506496
336,840838.9387533889,20.603189326987387
337,0,0
338,21911.405491371246,0.5368974270727522
339,0,0
340,9762.94457813255,0.23922228542238833
341,299816.9065738381,7.3464352391985885
342,628189.1783732404,15.392564647612364
343,0,0
344,21750.792477902534,0.5329608952789481
345,266.2316550538725,0.006523489264734455
346,0,0
347,1440540.981450869,35.29763454757867
348,0,0
349,2928.4954959050997,0.07175704483226661
350,NA,NA
351,NA,NA
352,1182735.44791232,28.980578245664866
353,NA,NA
354,NA,NA
355,NA,NA
356,NA,NA
357,NA,NA
358,0,0
359,NA,NA
360,NA,NA
361,95306.79062268243,2.3352958144398617
362,NA,NA
363,179088.43028584175,4.388191638062974
364,NA,NA
365,199894.5613498375,4.897999746402082
366,0,0
367,NA,NA
368,NA,NA
369,NA,NA
370,0,0
371,165993.24679400102,4.067310925805731
372,0,0
373,210688.0578957937,5.162458791374293
374,0,0
375,0,0
376,NA,NA
377,NA,NA
378,0,0
379,0,0
380,0,0
381,0,0
382,NA,NA
383,86739.15418653259,2.125350118977158
384,0,0
385,NA,NA
386,0,0
387,0,0
388,384939.4086465819,9.432072376413894
389,0,0
390,0,0
391,595159.4085279452,14.58302104191108
392,0,0
393,0,0
394,140247.05498539325,3.4364291825882742
395,239.32362748703844,0.005864071068479937
396,83794.3100105603,2.053185446818525
397,140126.51754329517,3.4334735143761073
398,398795.8083202271,9.77156122565384
399,0,0
400,264796.49087708374,6.488216345502462
401,0,0
402,0,0
403,125096.88984545502,3.0652036515585612
404,128430.15795781037,3.146877509335192
405,170522.17582107877,4.178240283922858
406,0,0
407,78208.86084908665,1.9163220935101817
408,0,0
409,0,0
410,455973.25488631066,11.172532866646678
411,52974.63972027775,1.29801506214451
412,23988.86844053226,0.587788666052216
413,213181.32660831095,5.223488048424197
414,43107.332919684246,1.0562393016104126
415,67547.48259071633,1.655085132965705
416,0,0
417,303899.14333615307,7.446297269010326
418,251472.04144240738,6.161700736858725
419,266021.9819023653,6.518206927622848
420,175839.31563439284,4.308505023232843
421,135236.75375294313,3.3136402446064395
422,32369.426501345908,0.7931317734846984
423,0,0
424,163336.6377351941,4.00215546471154
425,174447.9329187239,4.274409940837807
426,249661.2923047977,6.117321169898011
427,299295.6171840111,7.3334852918341005
428,0,0
429,184872.9919540631,4.529844174021905
430,854174.4440395732,20.929380154635233
431,NA,NA
432,NA,NA
433,0,0
434,6912.187329023581,0.1693654193110238
435,0,0
436,88628.11590884415,2.1716032542598502
437,0,0
438,139794.45646104222,3.4253002110812134
439,0,0
440,18696.246872694137,0.4581026986648964
441,14420.998581828933,0.3533489054118743
442,0,0
443,233794.69517262166,5.728524747723898
444,541046.9102354117,13.256933022683324
445,876378.2088302558,21.47333185466382
446,0,0
447,0,0
448,58841.644053465316,1.441757149010995
449,0,0
450,0,0
451,434265.8882295494,10.640517649422534
452,743335.5180860142,18.21342615376203
453,54296.469851938164,1.3303881221824763
454,13822.749195747698,0.3386890786101155
455,0,0
456,140141.15213361985,3.433775499559237
457,88008.41918424965,2.1564041497983504
458,665694.6281562087,16.31101515014299
459,12038.275908683681,0.2949646399078664
460,760445.3950752658,18.632610170214203
461,99431.3718630364,2.436289085934105
462,0,0
463,307302.0831381481,7.5295824366728175
464,0,0
465,68527.69366630577,1.6790793813826765
466,42510.167721918704,1.0415927094901019
467,52731.24892730798,1.292030885340564
468,863204.8947026033,21.1504071498556
469,80111.5744866397,1.9629074793775891
470,78603.73416259025,1.9259621182511677
471,143767.7751038647,3.5226225779878795
472,0,0
473,133364.61449283588,3.2677184186003476
474,4081278.798167916,99.99999999994557
475,22016.88295265813,0.5394600587293242
476,1111699.809170967,27.238989535190317
477,217921.78913901973,5.339539976168626
478,103397.39351752952,2.5334509618224383
479,1887190.5135537959,46.240088449552374
480,0,0
481,71337.92055323545,1.7479261592391695
482,1153974.6845958026,28.27475937989899
483,0,0
484,0,0
485,0,0
486,5457.118080590024,0.13371030721599333
487,0,0
488,91167.15181093353,2.2337775537612234
489,433946.12856034853,10.632534570291039
490,160525.3688901592,3.9331826217253543
491,0,0
492,162562.71332434734,3.9830989853360603
493,307835.8948870142,7.542566427325102
494,0,0
495,219829.83910269372,5.386246832699086
496,0,0
497,41808.06886090072,1.0243761118130117
498,48719.234763781664,1.1937126405873755
499,88580.44407750542,2.170385666750204
500,2060.168437652593,0.05047789532348301
501,143736.14884803945,3.5217985787703068
502,285986.4858816333,7.007192050136678
503,351716.11818202195,8.617688278635653
504,415571.46172205434,10.182254554701506
505,0,0
506,0,0
507,437010.53769310587,10.707537237718787
508,0,0
509,0,0
510,964649.0185516352,23.63559070843797
511,925296.3720502349,22.671381936010953
512,196934.4397912122,4.825235684652768
513,333807.36264421575,8.178859927896116
514,37279.65958985024,0.9134158049609394
515,872041.7786388302,21.366510518915753
516,387.23021648847015,0.00948778856443057
517,416969.3801061106,10.216441389897716
518,127008.65351340002,3.1119187241655313
519,105481.145310964,2.5844580996381366
520,90960.14807243641,2.2286702589082767
521,144002.56456567856,3.528290501353544
522,131493.90977339068,3.221806642770089
523,155003.96759772347,3.797837459874429
524,82281.899268247493,2.0160327913541316
525,1066196.277082363,26.12342829829824
526,229353.1056943406,5.6194923526292655
527,228098.7027908028,5.588757615019265
528,37120.44028535087,0.9095042926346096
529,161664.3444594166,3.9610069559362957
530,122405.31925123975,2.999104859014643
531,760759.4608167433,18.639691554533403
532,679308.156744757,16.643986857666096
533,86895.1673967991,2.1290501142424
534,0,0
535,10185.469157534511,0.2495577279805083
536,109538.12979156255,2.6838318760998128
537,1219871.9038616605,29.888430798725423
538,32454.565680461576,0.7951786063540381
539,604401.0232707616,14.808602527468146
540,227432.25919026008,5.5723793758673406
541,86333.55190668971,2.115279058949934
542,106973.42015817548,2.620981420634833
543,0,0
544,1016212.6555149914,24.89846997114444
545,689848.9316345532,16.902132715293742
546,384963.5702280285,9.432066846547844
547,1554703.3325273888,38.09203866356511
548,1411620.0833557819,34.58633275458036
549,NA,NA
550,NA,NA
551,6584.157379723699,0.16131920229275165
552,226417.59621582317,5.5474767204880004
553,NA,NA
554,2987.7848431298926,0.07320378449695449
555,110169.02948155074,2.6992539007447114
556,245593.2498420409,6.0172781954231604
557,808152.325986285,19.800358168389714
558,498722.09480167634,12.21903911542861
559,13704.949119617562,0.3357803862061209
560,0,0
561,860094.582993393,21.07285046803175
562,190879.69581546486,4.676670876478814
563,NA,NA
564,373732.3489851254,9.156668443083339
565,481696.60822284897,11.801858050638485
566,172777.98459712762,4.233162377655416
567,NA,NA
568,419518.250233179,10.278437701884378
569,0,0
570,0,0
571,0,0
572,0,0
573,0,0
574,0,0
575,285711.13888332125,7.000064617545849
576,2725937.606301817,66.78682344022802
577,0,0
578,257718.05444175846,6.314216172774531
579,531211.8539756909,13.014937454429532
580,0,0
581,0,0
582,58730.28738497148,1.4389175336121725
583,638831.8230383348,15.651656958084024
