object_id,pesticide_mean_kg
1,33.98522186279297
2,1.5116887092590332
3,57.837825775146484
4,57.84024429321289
5,NA
6,66.165191650390625
7,75.09066009521484
8,90.83538818359375
9,24.445817947387695
10,0.08085212856531143
11,0
12,67.3354263305664
13,78.200469970703125
14,25.48632049560547
15,92.15425872802734
16,92.15425109863281
17,30.136323928833008
18,92.15425109863281
19,92.15425109863281
20,38.64815139770508
21,62.99236297607422
22,62.99236297607422
23,32.304073333740234
24,18.677282333374023
25,38.440277099609375
26,18.67728042602539
27,90.62833404541016
28,30.138790130615234
29,74.594879150390625
30,0.07711608707904816
31,0.07711608707904816
32,56.82252883911133
33,49.755470275878906
34,75.308746337890625
35,80.58881378173828
36,16.64344024658203
37,75.308746337890625
38,21.860776901245117
39,49.75546646118164
40,16.64344024658203
41,49.737754821777344
42,49.737754821777344
43,215.25241088867188
44,13.936767578125
45,53.297691345214844
46,53.297691345214844
47,53.297691345214844
48,30.506641387939453
49,30.506641387939453
50,26.98016357421875
51,30.431703567504883
52,37.83128356933594
53,37.83128356933594
54,32.01023483276367
55,36.40704345703125
56,0.05533774942159653
57,44.52360916137695
58,64.84344482421875
59,64.84344482421875
60,0.026786934584379196
61,1.8039666414260864
62,43.48581314086914
63,132.7269287109375
64,132.7269287109375
65,132.7269287109375
66,13.647977828979492
67,0.31466662883758545
68,0.31466662883758545
69,0.7053077220916748
70,83.42723846435547
71,127.93528747558594
72,137.1382598876953
73,83.42724609375
74,127.9352798461914
75,41.89836120605469
76,127.93529510498047
77,83.42724609375
78,41.89836120605469
79,83.42724609375
80,127.93528747558594
81,41.89836120605469
82,38.09669494628906
83,46.412044525146484
84,71.508392333984375
85,37.17158508300781
86,80.93714141845703
87,37.583045959472656
88,100.31109619140625
89,50.73965835571289
90,67.67501068115234
91,47.15488052368164
92,67.40213775634766
93,47.15488052368164
94,68.54198455810547
95,47.42091369628906
96,66.17655181884766
97,83.77570343017578
98,0.08096373081207275
99,0.08096373081207275
100,111.97626495361328
101,130.3112030029297
102,100.14421081542969
103,0.052732061594724655
104,0.3668065071105957
105,86.87139129638672
106,0.020448580384254456
107,86.87139129638672
108,88.5470199584961
109,0.023151777684688568
110,1.360518455505371
111,132.27210998535156
112,9.106861114501953
113,140.37098693847656
114,21.969179153442383
115,0.05528448149561882
116,14.763096809387207
117,0.0398949570953846
118,129.86831665039063
119,14.763096809387207
120,15.087414741516113
121,47.22663497924805
122,129.86831665039063
123,14.763096809387207
124,30.162273406982422
125,0.9833375215530396
126,30.162273406982422
127,117.9018325805664
128,24.304027557373047
129,15.457199096679688
130,19.512798309326172
131,57.9383544921875
132,57.938358306884766
133,95.02521514892578
134,102.76569366455078
135,95.02522277832031
136,102.77420806884766
137,57.938358306884766
138,19.512798309326172
139,89.91355895996094
140,95.02521514892578
141,67.02507781982422
142,118.84136199951172
143,36.133705139160156
144,15.399739265441895
145,0.11932770162820816
146,0.06094133108854294
147,73.96346282958984
148,82.98101806640625
149,70.86969757080078
150,70.86969757080078
151,19.848766326904297
152,0.04711771756410599
153,88.74401092529297
154,57.068477630615234
155,39.245601654052734
156,32.447391510009766
157,1.2823106050491333
158,1.2823104858398438
159,48.078956604003906
160,46.55528259277344
161,46.55527877807617
162,94.67724609375
163,94.67724609375
164,94.67724609375
165,46.55527877807617
166,94.67723846435547
167,1.7952662706375122
168,145.815185546875
169,77.85005950927734
170,77.85005950927734
171,77.8500747680664
172,113.75808715820313
173,48.96800994873047
174,77.850067138671875
175,77.850067138671875
176,77.8500747680664
177,18.745948791503906
178,122.96019744873047
179,112.03134155273438
180,112.0313491821289
181,122.96019744873047
182,112.03134155273438
183,122.96019744873047
184,122.96018981933594
185,103.6475830078125
186,103.6475830078125
187,122.96019744873047
188,103.6475830078125
189,122.96019744873047
190,103.6475830078125
191,106.78767395019531
192,122.96019744873047
193,118.10919189453125
194,112.03133392333984
195,112.03133392333984
196,122.96018981933594
197,122.96019744873047
198,30.68027114868164
199,119.40406036376953
200,119.40341186523438
201,116.18177795410156
202,68.48518371582031
203,116.1817855834961
204,116.1817855834961
205,128.95541381835938
206,68.48518371582031
207,116.1817855834961
208,68.48518371582031
209,128.95541381835938
210,43.54208755493164
211,128.95541381835938
212,128.95541381835938
213,116.1817855834961
214,40.0079460144043
215,125.13800048828125
216,43.54208755493164
217,125.13800048828125
218,159.59951782226563
219,27.629425048828125
220,125.13800048828125
221,159.59954833984375
222,68.48518371582031
223,68.48518371582031
224,68.48518371582031
225,68.48518371582031
226,128.95541381835938
227,159.59954833984375
228,125.13800048828125
229,68.48518371582031
230,111.6811752319336
231,164.2617950439453
232,114.86666870117188
233,146.3208770751953
234,67.488616943359375
235,67.488616943359375
236,14.845237731933594
237,34.03246307373047
238,164.2617950439453
239,99.70109558105469
240,145.50636291503906
241,67.488616943359375
242,76.91744232177734
243,76.917449951171875
244,55.817989349365234
245,87.89533996582031
246,87.89533996582031
247,67.488616943359375
248,127.45235443115234
249,75.42638397216797
250,145.50634765625
251,34.03246307373047
252,14.845237731933594
253,87.89533996582031
254,75.42638397216797
255,76.917449951171875
256,76.917449951171875
257,14.845237731933594
258,87.89533996582031
259,87.89533996582031
260,164.2617950439453
261,35.507442474365234
262,145.50634765625
263,99.70109558105469
264,99.70109558105469
265,87.89533996582031
266,127.45234680175781
267,164.2617950439453
268,75.42638397216797
269,75.42638397216797
270,67.488616943359375
271,34.03246307373047
272,80.6748046875
273,164.2617950439453
274,146.32089233398438
275,99.70109558105469
276,87.89533996582031
277,109.8899917602539
278,164.2617950439453
279,35.5074462890625
280,164.26181030273438
281,164.26181030273438
282,114.86812591552734
283,146.3208770751953
284,75.42638397216797
285,146.32089233398438
286,145.50634765625
287,80.6748046875
288,75.4263916015625
289,35.507442474365234
290,146.32089233398438
291,75.648284912109375
292,156.1742706298828
293,45.23885726928711
294,81.55194854736328
295,111.3347396850586
296,66.734649658203125
297,143.13296508789063
298,111.3347396850586
299,111.3347396850586
300,111.3347396850586
301,111.3347396850586
302,75.81624603271484
303,44.175819396972656
304,0
305,0
306,75.81624603271484
307,111.3347396850586
308,66.734649658203125
309,44.175819396972656
310,66.734649658203125
311,44.175819396972656
312,0
313,0
314,42.15761184692383
315,75.81624603271484
316,75.81624603271484
317,44.175819396972656
318,0
319,0
320,111.3347396850586
321,19.619169235229492
322,66.734649658203125
323,44.17581558227539
324,0
325,0
326,167.5294952392578
327,66.73465728759766
328,44.175819396972656
329,19.616731643676758
330,75.81624603271484
331,88.37939453125
332,167.2015380859375
333,168.80426025390625
334,168.80426025390625
335,70.62830352783203
336,129.60308837890625
337,70.62830352783203
338,155.17726135253906
339,70.62830352783203
340,129.60308837890625
341,43.94096755981445
342,115.95634460449219
343,166.953369140625
344,70.62830352783203
345,155.17723083496094
346,82.087860107421875
347,129.60308837890625
348,150.3678741455078
349,166.95335388183594
350,94.23889923095703
351,129.60308837890625
352,43.94096374511719
353,70.62830352783203
354,155.17724609375
355,70.62831115722656
356,70.62830352783203
357,70.62830352783203
358,70.62830352783203
359,100.13388061523438
360,70.62830352783203
361,68.76844787597656
362,92.26103210449219
363,100.13388061523438
364,100.13388061523438
365,100.13388061523438
366,168.80426025390625
367,114.21387481689453
368,124.60610961914063
369,128.38758850097656
370,129.05775451660156
371,88.17095947265625
372,150.59646606445313
373,88.17095947265625
374,128.64503479003906
375,161.1061553955078
376,150.59646606445313
377,161.10614013671875
378,150.59646606445313
379,161.10614013671875
380,150.59646606445313
381,150.59646606445313
382,80.56778717041016
