object_id,wildfire_risk
1,2.6341463414634148
2,578.9767441860465
3,3.116279069767442
4,1.6744186046511629
5,24.302325581395348
7,3.6341463414634148
8,41.61904761904762
9,69.69767441860465
10,2.142857142857143
11,256.6666666666667
12,118.48837209302326
13,1.6888888888888889
14,103
15,1.5476190476190477
16,18.977272727272727
17,31.348837209302324
18,34.15909090909091
19,38.04761904761905
20,0.5813953488372093
21,0
22,45.95348837209303
23,10370.348837209302
24,9.69047619047619
25,19.34090909090909
26,0.022222222222222223
27,47.69047619047619
28,1.255813953488372
29,2.6818181818181817
30,152.61904761904762
31,50.42857142857143
32,171.26190476190476
33,21.636363636363637
34,8.311111111111112
35,235.7674418604651
36,93.45454545454545
37,5.790697674418604
38,0.38636363636363635
39,1.0476190476190477
40,3.3181818181818183
41,2.238095238095238
42,65.66666666666667
43,0.23809523809523808
44,0
45,0
46,29.73913043478261
47,4.880952380952381
48,133.33333333333334
49,0
50,0.023255813953488372
51,0
52,4.044444444444444
53,1.2608695652173914
54,113.13953488372093
55,99.68181818181819
56,45.88095238095238
57,18.452380952380953
58,26.318181818181817
59,157.6818181818182
61,411.2093023255814
62,385.6
63,67.60975609756098
64,36.4390243902439
65,32.81818181818182
66,16.976190476190474
67,0.5609756097560976
68,0.5952380952380952
69,15.261904761904763
70,44.07142857142857
71,85.06818181818181
72,85.06818181818181
73,0.5714285714285714
74,8.377777777777778
75,18.738095238095237
76,12.023809523809524
77,0
78,72.72093023255815
79,0
80,1.380952380952381
81,7.534883720930233
82,21.511111111111113
83,0
84,112.52380952380952
85,5.190476190476191
86,26.11627906976744
87,44.04761904761905
88,227.75
89,93.75
90,30.86046511627907
91,0.36585365853658536
92,32.15909090909091
93,1.7209302325581395
94,60.27906976744186
95,103.27906976744185
96,0.1590909090909091
97,0.1590909090909091
98,2.880952380952381
99,0.4523809523809524
100,25.41860465116279
101,57.47826086956522
102,0.09302325581395349
103,1.7209302325581395
104,44.27906976744186
105,0.6590909090909091
106,27.833333333333332
107,8.44186046511628
108,9.619047619047619
110,24.317073170731707
111,3.2045454545454546
112,7.857142857142857
113,53.28888888888889
114,0.14285714285714285
115,10.571428571428571
116,0.11627906976744186
117,39.34090909090909
118,0.4666666666666667
119,83.76190476190476
120,3.3863636363636362
121,32.27906976744186
122,109.37209302325581
123,213.58536585365854
124,4.238095238095238
125,3.3043478260869565
126,322.1190476190476
127,77.9090909090909
128,96.83720930232558
129,34.4
130,0.7906976744186046
131,9.581395348837209
132,100.5813953488372
133,1.619047619047619
134,1.934782608695652
135,98.72093023255815
136,30.404761904761905
137,4.209302325581396
138,18.571428571428573
139,206.64285714285714
140,0.8292682926829268
141,36.53488372093023
142,193.8181818181818
143,107.23255813953489
144,3.302325581395349
145,19.209302325581394
146,12.545454545454545
147,73.97777777777777
148,3.7560975609756095
149,41.63636363636363
150,158.34883720930233
151,66.95348837209302
152,195.11627906976744
153,0.37209302325581395
154,1.2444444444444445
155,38.97674418604651
156,137.86046511627907
157,1.069767441860465
158,2.2222222222222223
159,6.818181818181818
160,72.90697674418605
161,110
162,96.04545454545455
163,0.06976744186046512
164,255.5
165,45.404761904761905
166,1.3636363636363635
167,27.4
168,335.8095238095238
169,154.67441860465115
170,60.40909090909091
171,115.37777777777778
172,5.790697674418604
173,2.238095238095238
174,0.14285714285714285
175,1.9534883720930232
176,19.790697674418606
177,20.681818181818183
178,1.880952380952381
179,1.0714285714285714
180,38.68181818181818
181,279.9761904761905
182,685.3409090909091
183,2
184,71.69565217391305
185,10.930232558139535
186,8.80952380952381
187,2.4761904761904763
188,78.38095238095238
189,171.5
190,189.0681818181818
191,5.627906976744186
192,7.666666666666667
193,45.61904761904762
194,308.95652173913044
195,0.5
196,35.68181818181818
197,16.772727272727273
198,68.18604651162791
199,9.386363636363637
200,73.72093023255815
201,17.204545454545453
202,27.375
203,0.06818181818181818
204,33.23255813953488
205,0.3333333333333333
206,137.9090909090909
207,0.7111111111111111
209,0
210,21.674418604651162
211,2.3555555555555556
212,26.372093023255815
213,0.6744186046511628
214,47.16279069767442
215,18.023809523809526
216,0
217,166.609756097561
219,100.81395348837209
220,2.3095238095238093
221,74.95348837209302
222,74.95348837209302
223,3.488372093023256
224,1.627906976744186
225,543.4545454545455
226,0
227,46.97674418604651
228,24.13953488372093
229,0
230,0.5348837209302325
231,6.976190476190476
232,0
233,89.46341463414635
234,120.92857142857143
235,0
236,0.022727272727272728
237,0
238,61.22727272727273
239,0.5365853658536586
240,43.21951219512195
241,0
242,1.3953488372093024
243,80.6590909090909
244,58.31818181818182
245,15165.32558139535
246,367.0217391304348
247,375.6511627906977
248,371.13953488372096
249,387.57142857142856
250,9.731707317073171
251,0.23809523809523808
252,0.023809523809523808
253,1.7380952380952381
254,15.155555555555555
255,1.3181818181818181
256,16.232558139534884
257,10.488888888888889
258,0.2926829268292683
259,8.357142857142858
260,27.772727272727273
