object_id,flood_risk_area_m2,flood_risk_percent,wildfire_risk,lst_avg,NLCD_Percent_Tree_Canopy_Cover,flood_risk_area_m2_pcntl,flood_risk_percent_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,NLCD_Percent_Tree_Canopy_Cover_pcntl,NLCD_Percent_Tree_Canopy_Cover_pcntl_pcntl,climate_score
104,2976496.348396166,94.60987514069895,44.27906976744186,39.20018421052633,12.91372539637512,98.93048128342245,98.93048128342245,66.66666666666666,72.54901960784314,40,40,65.04592377693237
105,NA,NA,0.6590909090909091,29.712123893805344,9.101678421255237,NA,NA,17.647058823529413,13.725490196078432,51.76470588235295,51.76470588235295,28.383563849431493
106,628968.2863248357,20.080829389604048,27.833333333333332,30.890600706713805,13.900478067315058,70.58823529411765,71.12299465240642,57.647058823529406,20,37.64705882352941,37.64705882352941,44.90919486249362
107,368732.22247684933,11.756809516257372,8.44186046511628,45.40865486725668,2.1069800827038545,59.893048128342244,59.893048128342244,41.96078431372549,87.45098039215686,76.47058823529412,76.47058823529412,65.221632097205
108,0,0,9.619047619047619,38.65088339222617,1.7513069854175116,25.13368983957219,25.13368983957219,43.529411764705884,69.01960784313725,79.6078431372549,79.6078431372549,47.86630648542605
110,NA,NA,24.317073170731707,58.87137809187283,0,NA,NA,54.509803921568626,100,100,100,85.92482473425274
111,138880.79328473288,4.415417767745197,3.2045454545454546,40.152764018123236,9.836699431643453,45.98930481283423,45.98930481283423,32.549019607843135,76.07843137254902,48.23529411764706,48.23529411764706,47.97045474667126
112,13486.772394978074,0.4300621408437406,7.857142857142857,35.965053003533605,10.429626567702488,28.342245989304814,28.342245989304814,40.3921568627451,54.90196078431373,45.88235294117647,45.88235294117647,39.416143590610545
113,42565.50354691523,1.3580507937492556,53.28888888888889,30.54165222532196,9.259243705586124,33.68983957219251,33.68983957219251,70.19607843137254,18.03921568627451,51.37254901960784,51.37254901960784,39.4910277492426
114,NA,NA,0.14285714285714285,34.20871024734987,8.420137694218006,NA,NA,10.196078431372548,43.13725490196079,53.333333333333336,53.333333333333336,33.44419770022037
115,375422.53565408546,11.955690210945743,10.571428571428571,37.115855379188766,9.654176744228351,60.42780748663101,60.42780748663101,45.09803921568628,61.568627450980394,49.01960784313725,49.01960784313725,53.842069607271014
116,0,0,0.11627906976744186,29.86212244897961,2.3723267740499483,25.13368983957219,25.13368983957219,9.411764705882353,14.50980392156863,73.72549019607844,73.72549019607844,27.872766349490465
117,478141.4255030817,15.261672326432924,39.34090909090909,29.76186298443703,19.185538811661253,66.84491978609626,66.84491978609626,64.31372549019608,14.117647058823529,29.411764705882355,29.411764705882355,38.98290155223606
118,NA,NA,0.4666666666666667,29.01098939929332,0.2649014515521211,NA,NA,14.50980392156863,10.980392156862745,89.41176470588236,89.41176470588236,33.59442266277924
119,98755.1374317709,3.1470222902817575,83.76190476190476,30.92909215167552,60.624496748395195,41.711229946524064,41.711229946524064,78.43137254901961,20.784313725490197,3.1372549019607843,3.1372549019607843,17.416939835767753
120,704970.5168689109,22.42699278660415,3.3863636363636362,33.76605524967992,0.8746683361315841,75.40106951871658,75.40106951871658,34.11764705882353,41.17647058823529,84.70588235294117,84.70588235294117,62.091915446662206
121,NA,NA,32.27906976744186,43.617865168539346,0.59245945579734,NA,NA,60,83.92156862745098,86.66666666666667,86.66666666666667,78.42097859579196
122,NA,NA,109.37209302325581,28.224593639576018,28.25903452884527,NA,NA,84.31372549019608,8.235294117647058,20.784313725490197,20.784313725490197,23.402496719080535
123,0,0,213.58536585365854,26.96392226148412,69.24203060130907,25.13368983957219,25.13368983957219,92.54901960784314,3.5294117647058822,1.5686274509803921,1.5686274509803921,8.93177373407745
124,0,0,4.238095238095238,28.176113074204956,39.57387216914256,25.13368983957219,25.13368983957219,36.470588235294116,7.450980392156863,11.76470588235294,11.76470588235294,16.95528678829341
125,115831.60385037608,3.690906954882341,3.3043478260869565,33.735125953246865,13.01679074582732,43.85026737967914,43.85026737967914,33.33333333333333,40.78431372549019,38.82352941176471,38.82352941176471,39.74212369129426
126,199237.79690589863,6.340331369840448,322.1190476190476,31.200706713780953,49.995374363619405,52.406417112299465,52.406417112299465,95.29411764705881,22.745098039215687,6.666666666666667,6.666666666666667,25.33708924131279
127,1001157.1908325412,31.940072360312772,77.9090909090909,27.354867724867752,40.43952686175314,85.56149732620321,85.56149732620321,77.25490196078432,5.098039215686274,10.980392156862745,10.980392156862745,26.516749053676435
128,NA,NA,96.83720930232558,42.32258044989098,0,NA,NA,81.17647058823529,80.3921568627451,100,100,89.87956490929248
129,NA,NA,34.4,41.5513227513228,6.752903694327837,NA,NA,61.568627450980394,78.82352941176471,58.43137254901961,58.43137254901961,63.80091118556977
130,324387.757076864,10.321732768513995,0.7906976744186046,47.542720848056575,2.1580677210356733,57.21925133689839,57.21925133689839,18.823529411764707,91.37254901960785,75.68627450980392,75.68627450980392,56.420799094810974
131,0,0,9.581395348837209,43.36706504824154,5.657252605468077,25.13368983957219,25.13368983957219,43.13725490196079,82.74509803921568,61.568627450980394,61.568627450980394,45.217273420752264
132,NA,NA,100.5813953488372,44.07201413427566,0,NA,NA,82.35294117647058,85.88235294117646,100,100,91.70558004874079
133,0,0,1.619047619047619,39.12358798703052,3.912601822429643,25.13368983957219,25.13368983957219,23.92156862745098,71.76470588235294,66.66666666666666,66.66666666666666,41.09967851094656
134,810980.7289724441,25.776037884580106,1.934782608695652,41.30493624772317,3.1629426315147837,80.21390374331551,80.21390374331551,27.058823529411764,78.03921568627452,69.80392156862744,69.80392156862744,63.603369803911306
135,0,0,98.72093023255815,25.139699115044287,56.18700952938652,25.13368983957219,25.13368983957219,81.56862745098039,1.1764705882352942,3.9215686274509802,3.9215686274509802,9.883772226841357
136,160101.36665613038,5.1054141918228275,30.404761904761905,38.0740636042403,0.40183533537284755,48.1283422459893,48.1283422459893,58.43137254901961,67.05882352941175,87.45098039215686,87.45098039215686,64.10701147109326
137,118893.99837993122,3.7814853814795977,4.209302325581396,45.65141342756186,1.9809748049945983,44.38502673796791,44.38502673796791,36.07843137254902,88.62745098039215,77.64705882352942,77.64705882352942,57.97709927448998
138,927401.7855864617,29.49314580976659,18.571428571428573,37.890424028268576,11.972728991075147,82.88770053475936,82.88770053475936,49.80392156862745,65.88235294117646,41.568627450980394,41.568627450980394,58.22247983284833
139,104537.7598102658,3.325830995814362,206.64285714285714,32.60324041811849,28.534003059524107,42.24598930481284,42.24598930481284,92.15686274509804,34.90196078431372,20.392156862745097,20.392156862745097,36.55772267567333
140,NA,NA,0.8292682926829268,35.06444444444448,7.033977742707878,NA,NA,19.215686274509807,49.01960784313725,56.470588235294116,56.470588235294116,41.63107149772006
141,NA,NA,36.53488372093023,33.77538732394368,20.69692649463041,NA,NA,62.745098039215684,41.568627450980394,27.450980392156865,27.450980392156865,37.44253992519885
142,NA,NA,193.8181818181818,53.24205309734516,0.1271951261096398,NA,NA,91.37254901960785,95.68627450980392,91.76470588235294,91.76470588235294,92.6305377147559
143,0,0,107.23255813953489,48.098465608465645,0.3333677924184709,25.13368983957219,25.13368983957219,83.92156862745098,92.15686274509804,87.84313725490196,87.84313725490196,57.90573460740739
144,NA,NA,3.302325581395349,33.526587301587334,11.83449228575839,NA,NA,32.94117647058823,39.6078431372549,42.35294117647059,42.35294117647059,39.11306613085674
145,392248.6012970021,12.470785689794852,19.209302325581394,45.925950704225386,3.100703462313176,62.03208556149733,62.03208556149733,50.98039215686274,89.80392156862746,70.19607843137254,70.19607843137254,66.54153627049492
146,34559.10192292045,1.1020362062303501,12.545454545454545,43.69487632508838,1.3981305991462665,31.016042780748666,31.016042780748666,46.27450980392157,84.70588235294117,81.96078431372548,81.96078431372548,54.19260950361051
147,732308.8584016473,23.33700398587542,73.97777777777777,31.176948853615553,31.2619860620447,78.07486631016043,78.07486631016043,76.07843137254902,22.35294117647059,18.03921568627451,18.03921568627451,38.72656740712483
148,1480851.3894377998,47.15939067026479,3.7560975609756095,32.62033112582787,14.172497387574746,94.6524064171123,94.6524064171123,35.294117647058826,35.294117647058826,36.86274509803922,36.86274509803922,49.75161930847549
149,315076.82139805425,10.038114210746315,41.63636363636363,28.373452562151208,49.71467022512389,56.68449197860963,56.68449197860963,65.09803921568627,8.627450980392156,7.0588235294117645,7.0588235294117645,21.166087921234197
150,NA,NA,158.34883720930233,41.66201413427565,1.7840926540793798,NA,NA,89.41176470588236,79.2156862745098,78.82352941176471,78.82352941176471,81.44780832402252
151,1783472.9989558773,56.72182038725529,66.95348837209302,43.12199294532631,20.696744979357245,96.2566844919786,96.2566844919786,72.94117647058823,82.35294117647058,27.84313725490196,27.84313725490196,59.22317255800592
152,0,0,195.11627906976744,31.786895943562648,89.24086940887845,25.13368983957219,25.13368983957219,91.76470588235294,27.058823529411764,0.39215686274509803,0.39215686274509803,7.889862867487212
153,73304.89082252614,2.3382628044436644,0.37209302325581395,36.47356261022931,4.539844949975991,38.50267379679144,38.50267379679144,13.333333333333334,58.43137254901961,64.31372549019608,64.31372549019608,41.03889481214593
154,NA,NA,1.2444444444444445,37.437495590828945,13.267706781600843,NA,NA,20.784313725490197,62.745098039215684,38.43137254901961,38.43137254901961,37.25390652054117
155,1117673.9901220682,35.678525603309915,38.97674418604651,38.18431095406363,1.5097278736391695,88.23529411764706,88.23529411764706,63.921568627450974,67.45098039215686,81.17647058823529,81.17647058823529,77.76725732465712
